Anel,Progressiva (m),Tempo total anel (s),Tempo total anel (h),Tempo escavacao anel (s),Tempo escavacao anel (h),Energia especifica (MJ/m3) (media),Velocidade de Avanco (mm/min) (media),Torque(MNm) (media),Empuxo (kN) (media),Taxa de Penetracao (mm/rev) (media),Rotacao da Cabeca de Corte (RPM) (media),Forca de Contato (kN) (media),agua Livre (L.min) (media),FER (media),FIR (%) (media),anel,Massa de material escavado (teorica) (ton) (max),Massa de material escavado (balanca 1) (ton) (max),Diferenca  balanca 1 (ton),Massa de material escavado (balanca 2) (ton)  (max),Diferenca  balanca 2 (ton),Pressao de terra (media dos sensores) (bar) (media),Pressao de terra (S1) (bar) (media),Pressao de terra (S2)(bar) (media),Pressao de terra (S3) (bar) (media),Pressao de terra (S4) (bar) (media),Pressao de terra (S5) (bar) (media),Pressao de terra (S6) (bar) (media),Injecao de grout total (L) (max),Material Calota,Material Eixo,Material Base,Face mista
1362,12828.0682,5275,1.465277778,3810,1.058333333,91.42556316,24.05291842,2.902786842,16339.31462,8.309007895,2.903476316,13951.65563,0,14.55043947,245.1892342,1362,114.22,81.284,-32.936,75.285,-38.935,1.564518421,1.385718421,1.668181579,1.939163158,6,1.775326316,1.428839474,4472.648,3Ar2,4Ag1,4Ar2,sim
1363,12829.5682,5295,1.470833333,3634,1.009444444,86.06686501,24.4340854,2.865212121,16685.25752,7.808046832,3.129112948,14243.36927,0,12.87812397,233.2744683,1363,111.299,92.512,-18.787,84.913,-26.386,1.634132231,1.485975207,1.716749311,1.911258953,6,1.79277135,1.541239669,4462.913,3Ar2,4Ag1,4Ar2,sim
1364,12831.0682,5231,1.453055556,3417,0.949166667,84.49868622,25.52094428,2.805997067,18036.67656,8.519395894,2.97842522,15263.46527,0,13.05688856,242.303522,1364,109.418,82.611,-26.807,73.74,-35.678,1.594486804,1.453325513,1.682932551,1.901140762,6,1.743123167,1.49855132,4752.848,3Ar2,4Ag1,4Ar2,sim
1365,12832.5682,5459,1.516388889,3855,1.070833333,74.73351948,24.19232727,2.92258961,19120.02768,9.148106494,2.644498701,16225.58974,0,12.87270649,237.3044494,1365,115.685,91.643,-24.042,81.843,-33.842,1.61345974,1.471007792,1.701428571,1.921498701,6,1.752150649,1.529161039,4823.779,3Ar2,4Ag1,4Ar2,sim
1366,12834.0682,6351,1.764166667,3698,1.027222222,87.11371816,24.64581301,3.046368564,15393.33159,9.381810298,2.613677507,12999.65256,14.53295122,17.22868564,272.7385393,1366,114.238,81.453,-32.785,81.653,-32.585,1.444078591,1.328463415,1.507457995,1.671859079,6,1.554596206,1.385929539,4248.05,3Ar2,4Ag1,4Ar2,sim
1367,12835.5682,6921,1.9225,3580,0.994444444,74.06652941,23.97538375,3.103179272,16545.63589,10.05543417,2.380535014,14308.32348,24.68270028,16.4372493,287.5818207,1367,109.738,73.222,-36.516,71.422,-38.316,1.454644258,1.318338936,1.540627451,1.759904762,6,1.587263305,1.371985994,4437.768,3Ar2,4Ag1,4Ar2,sim
1368,12837.0682,16516,4.587777778,4119,1.144166667,79.68641363,20.69971776,2.971819951,18564.15281,9.277180049,2.236569343,15663.35014,14.49949148,18.21989781,307.2892603,1368,110.447,66.787,-43.66,61.987,-48.46,1.564291971,1.366,1.691686131,1.977335766,6,1.762931873,1.436034063,5298.923,3Ar2,4Ag1,4Ar2,sim
1369,12838.5682,25853,7.181388889,5541,1.539166667,144.7185126,16.12847653,2.915151625,18268.70462,5.970207581,2.706512635,15248.13377,0.086236462,15.8625722,318.2793502,1369,114.62,64.189,-50.431,59.89,-54.73,1.546119134,1.357117329,1.668889892,1.992990975,6,1.743218412,1.414792419,4649.498,3Ar2,4Ag1,4Ar2,sim
1370,12840.0682,20420,5.672222222,4643,1.289722222,103.8494591,18.99258405,2.749515086,18721.0758,6.962109914,2.726157328,15758.86876,0,13.79371983,320.7511746,1370,112.868,93.326,-19.542,78.326,-34.542,1.5930625,1.482221983,1.663079741,1.911892241,6,1.700696121,1.5259375,4897.817,3Ar2,4Ag1,4Ar2,sim
1371,12841.5682,6175,1.715277778,3873,1.075833333,77.9915168,23.1361292,2.793299742,17174.35529,8.462896641,2.733421189,13868.09372,0,12.84629457,251.1703437,1371,112.731,73.946,-38.785,61.276,-51.455,1.562550388,1.397276486,1.657638243,1.930702842,6,1.75249354,1.44274677,4808.445,3Ar2,4Ag1,4Ar2,sim
1372,12843.0682,102317,28.42138889,4531,1.258611111,99.80353982,19.33949115,3.163484513,19688.69176,8.042800885,2.404022124,15717.90852,37.46326549,15.37598009,284.409385,1372,104.234,85.051,-19.183,77.463,-26.771,1.470940265,1.308792035,1.564535398,1.87199115,6,1.649488938,1.36065708,5234.951,3Ar2,4Ag1,4Ar2,sim
1373,12844.5682,6939,1.9275,3938,1.093888889,79.88181425,22.32935369,3.070694656,17831.16896,9.197801527,2.420519084,14530.19631,4.344956743,18.28236896,310.2958346,1373,111.737,78.672,-33.065,73.572,-38.165,1.465849873,1.342651399,1.529452926,1.735625954,6,1.593458015,1.39759542,4744.47,3Ar2,4Ag1,4Ar2,sim
1374,12846.0682,5099,1.416388889,3468,0.963333333,76.08780925,25.30236994,3.039439306,18927.66386,10.58021965,2.383060694,15802.13459,3.524968208,15.32458671,255.6188439,1374,112.047,87.429,-24.618,88.79,-23.257,1.460869942,1.370144509,1.516985549,1.729473988,6,1.546369942,1.410023121,4707.008,3Ar2,4Ag1,4Ar2,sim
1375,12847.5682,5075,1.409722222,3200,0.888888889,70.5347837,27.66822257,3.016940439,17524.20164,11.76197492,2.352413793,14177.36288,8.846200627,14.99478056,237.077185,1375,112.343,80.517,-31.826,78.983,-33.36,1.470125392,1.379689655,1.513702194,1.681702194,6,1.56338558,1.423451411,4316.428,3Ar2,4Ag1,4Ar2,sim
1376,12849.0682,5335,1.481944444,4059,1.1275,87.47660988,21.72750864,2.884125926,18845.81545,8.005903704,2.71368642,15834.65284,0,13.41300247,243.8280025,1376,110.923,64.312,-46.611,66.295,-44.628,1.656728395,1.472,1.763876543,2.009651852,6,1.85534321,1.53557037,4649.964,3Ar2,4Ag1,4Ar2,sim
1377,12850.5682,10699,2.971944444,3353,0.931388889,70.35168657,27.27436119,2.935077612,18384.64736,10.05801791,2.711862687,15229.59454,0,13.0002209,201.8987791,1377,87.399,80.52,-6.879,72.82,-14.579,1.701495522,1.537698507,1.796223881,2.119943284,6,1.907044776,1.565167164,4445.162,3Ar2,4Ag1,4Ar2,sim
1378,12852.0682,5626,1.562777778,2657,0.738055556,52.53641509,33.36610943,2.71345283,20252.97458,12.3016,2.712403774,17380.51579,0,9.72349434,141.8110755,1378,111.092,83.749,-27.343,75.005,-36.087,1.636,1.501769811,1.752958491,2.093033962,6,1.764566038,1.524792453,4338.893,3Ar2,4Ag1,4Ar2,sim
1379,12853.5682,6891,1.914166667,3464,0.962222222,67.31940462,27.14567052,2.899575145,18425.64699,10.01025434,2.711578035,15674.9027,0,11.99118208,206.6296069,1379,117.528,75.16,-42.368,82.325,-35.203,1.701086705,1.449586705,1.895101156,2.230768786,6,1.94216474,1.517780347,4645.335,3Ar2,4Ag1,4Ar2,sim
1380,12855.0682,4848,1.346666667,3116,0.865555556,62.92882958,27.49110289,2.700594855,17509.7376,10.13018328,2.713909968,14811.75919,123.6660161,10.27305145,125.3958006,1380,107.223,96.163,-11.06,93.663,-13.56,1.579160772,1.456202572,1.629221865,2.031292605,6,1.752723473,1.478350482,4637.807,3Ar2,4Ag1,4Ar2,sim
1381,12856.5682,4506,1.251666667,2958,0.821666667,57.53609153,31.15841356,2.832681356,15204.02954,11.46535932,2.717755932,12817.2699,155.5766,9.643535593,106.6046305,1381,115.128,82.571,-32.557,79.921,-35.207,1.411227119,1.315423729,1.427318644,1.806905085,6,1.572650847,1.329088136,4589.313,3Ar2,4Ag1,4Ar2,sim
1382,12858.0682,4755,1.320833333,2634,0.731666667,54.36321673,33.48632319,2.856079848,19108.77306,12.31728137,2.71865019,16257.6199,139.3232357,9.506923954,101.2282471,1382,111.016,75.337,-35.679,73.588,-37.428,1.530688213,1.421851711,1.594292776,1.917958175,6,1.675779468,1.430768061,4627.366,4Ag1,4Ag1,4Ar2,sim
1383,12859.5682,4300,1.194444444,2319,0.644166667,45.24069264,38.0885974,2.703878788,21095.60515,14.01395238,2.718164502,18131.65015,160.0760606,8.920424242,83.35468831,1383,110.931,87.444,-23.487,85.944,-24.987,1.566030303,1.452008658,1.661337662,1.969792208,6,1.694818182,1.455857143,4540.605,4Ag1,4Ag1,4Ar2,sim
1384,12861.0682,4226,1.173888889,2725,0.756944444,57.80083824,33.18968015,3.007477941,16140.34638,12.236875,2.711871324,13571.65767,160.9061654,10.02005882,109.0291949,1384,113.957,88.183,-25.774,87.431,-26.526,1.393411765,1.302882353,1.397867647,1.784360294,6,1.566617647,1.306183824,4533.914,4Ag1,4Ag1,4Ar2,sim
1385,12862.5682,7018,1.949444444,2400,0.666666667,59.6023,36.74794167,2.840195833,18427.28219,13.54239583,2.713466667,15925.34175,148.5831958,9.832425,90.83604167,1385,111.531,80.609,-30.922,79.609,-31.922,1.5204625,1.423629167,1.60375,1.911441667,6,1.623675,1.43025,4821.067,4Ag1,4Ag1,4Ag1,nao
1386,12864.0682,8406,2.335,3055,0.848611111,56.1772,31.68927541,2.706154098,20070.67721,12.81976393,2.472357377,16987.23789,10.37627869,11.73878033,179.0596459,1386,121.963,92.524,-29.439,88.87,-33.093,1.601344262,1.476527869,1.703186885,1.964701639,6,1.733095082,1.492255738,4484.953,4Ag1,4Ag1,4Ag1,nao
1387,12865.5682,6602,1.833888889,3235,0.898611111,76.37240248,24.84665944,2.923681115,17174.98569,10.04100929,2.47379257,14105.46254,8.724399381,13.48013932,214.362904,1387,101.32,73.85,-27.47,77.15,-24.17,1.59993808,1.443399381,1.696074303,1.971157895,6,1.788566563,1.471464396,4577.635,4Ag1,4Ag1,4Ag1,nao
1388,12867.0682,6951,1.930833333,3347,0.929722222,68.97534731,26.59038922,3.069218563,19525.8243,10.42969162,2.540931138,16780.9523,15.06202096,13.57844012,222.299985,1388,112.787,83.284,-29.503,76.384,-36.403,1.596461078,1.408194611,1.714853293,2.029715569,6,1.814550898,1.448023952,4649.646,4Ag1,4Ag1,4Ag1,nao
1389,12868.5682,5546,1.540555556,3244,0.901111111,73.38401235,26.98999383,3.01641358,21042.34012,10.35438889,2.601305556,18054.1703,29.11951235,11.63915432,209.9533179,1389,111.137,85.696,-25.441,75.45,-35.687,1.796675926,1.604993827,1.920361111,2.170317901,6,2.003484568,1.657864198,4421.445,4Ag1,4Ag1,4Ag1,nao
1390,12870.0682,5779,1.605277778,3729,1.035833333,106.6834274,24.99427419,2.995268817,19382.56588,8.578833333,2.926217742,16621.67651,27.39200269,10.7188871,189.4787043,1390,117.87,97.175,-20.695,95.075,-22.795,1.861642473,1.710623656,1.960645161,2.245852151,6,2.019405914,1.755994624,4529.914,4Ar1,4Ag1,4Ag1,sim
1391,12871.5682,4899,1.360833333,2730,0.758333333,66.52131868,31.4940989,2.810648352,20306.92578,10.48844322,3.002025641,17311.00951,0,11.13780586,181.2006557,1391,108.758,89.651,-19.107,83.597,-25.161,1.804747253,1.679333333,1.89610989,2.157798535,6,1.927205128,1.716435897,4465.884,4Ar1,4Ag1,4Ag1,sim
1392,12873.0682,18800,5.222222222,3172,0.881111111,76.49830915,28.6439653,2.796381703,19039.57994,9.53529653,3.000053628,16354.85718,0,11.7591735,185.4954637,1392,114.85,96.811,-18.039,94.111,-20.739,1.770227129,1.644927445,1.847602524,2.110757098,6,1.907760252,1.680498423,4515.425,4Ar1,4Ag1,4Ag1,sim
1393,12874.5682,3894,1.081666667,2636,0.732222222,57.13421673,33.86226616,2.870098859,22580.2276,11.67242205,2.900840304,18846.82577,62.75428517,10.06725475,152.367981,1393,112.334,94.837,-17.497,85.538,-26.796,1.747319392,1.637585551,1.825756654,2.028087452,6,1.856821293,1.669452471,4640.775,4Ar1,4Ag1,4Ag1,sim
1394,12876.0682,7402,2.056111111,2696,0.748888889,62.51798519,33.48053333,3.024603704,18115.88856,11.22136667,2.983792593,14861.34819,57.82459259,9.7846,144.5242704,1394,114.243,94.543,-19.7,84.944,-29.299,1.797722222,1.713977778,1.854466667,1.960533333,6,1.871081481,1.751377778,5010.136,4Ar1,4Ag1,4Ag1,sim
1395,12877.5682,5931,1.6475,2459,0.683055556,57.43213061,35.76766531,2.954579592,21143.5425,11.94160816,2.994697959,17439.05639,26.44412245,9.45804898,127.7787265,1395,111.27,76.551,-34.719,68.002,-43.268,1.792110204,1.666179592,1.890465306,2.11522449,6,1.923677551,1.688102041,4850.845,4Ar1,4Ag1,4Ag1,sim
1396,12879.0682,18168,5.046666667,2607,0.724166667,62.64008846,34.1928,3.074823077,20088.69787,11.42912692,2.991869231,17062.70178,90.50876154,9.853030769,139.5732885,1396,111.409,94.669,-16.74,85.925,-25.484,1.735384615,1.5997,1.810888462,2.046392308,6,1.896380769,1.634796154,4902.858,4Ar1,4Ag1,4Ag1,sim
1397,12880.5682,7448,2.068888889,2981,0.828055556,54.66881544,30.39060738,2.839979866,21832.63983,12.32624832,2.465231544,17609.97416,16.29447315,10.93127852,162.2385906,1397,116.251,92.909,-23.342,84.653,-31.598,1.896959732,1.761627517,1.994449664,2.197687919,6,2.03854698,1.793184564,4485.952,4Ar1,4Ag1,4Ag1,sim
1398,12882.0682,5970,1.658333333,3218,0.893888889,79.60269159,26.47457632,3.089214953,21085.31137,11.16385358,2.363931464,17806.35491,12.12902492,13.01185981,207.6375078,1398,109.164,87.907,-21.257,97.507,-11.657,1.856806854,1.74135514,1.926133956,2.106626168,6,1.986196262,1.773781931,4536.289,4Ar1,4Ag1,4Ag1,sim
1399,12883.5682,4766,1.323888889,3217,0.893611111,68.57624299,28.2382648,2.908819315,22422.30535,11.19619938,2.518090343,18752.31659,2.746012461,12.97779439,193.9596636,1399,114.957,79.56,-35.397,81.96,-32.997,1.81682866,1.730791277,1.871099688,1.985956386,6,1.904747664,1.760570093,4381.144,4Ar1,4Ag1,4Ag1,sim
1400,12885.0682,6205,1.723611111,3502,0.972777778,71.30088857,25.55216286,2.924905714,21823.87529,10.40936,2.458937143,18004.46552,4.267311429,14.72078571,239.26806,1400,113.562,86.754,-26.808,86.654,-26.908,1.812528571,1.703677143,1.858691429,2.058308571,6,1.957257143,1.730428571,4318.389,4Ar1,4Ag1,4Ag1,sim
1401,12886.5682,6121,1.700277778,4066,1.129444444,86.85369212,21.78173892,2.820280788,22956.12234,8.124078818,2.681123153,18831.78829,0,12.27403941,235.8544113,1401,111.702,67.148,-44.554,65.48,-46.222,1.84241133,1.691305419,1.9538867,2.204751232,6,2.018004926,1.706165025,4444.666,4Ar1,4Ag1,4Ag1,sim
1402,12888.0682,6280,1.744444444,4077,1.1325,88.80688452,22.15351106,2.825995086,21589.60003,7.558535627,2.922371007,17379.41979,0,11.96867813,230.6337518,1402,114.239,86.703,-27.536,87.738,-26.501,1.853144963,1.696117936,1.954127764,2.261346437,6,2.027597052,1.73465602,4278.261,4Ar1,4Ag1,4Ag1,sim
1403,12889.5682,7366,2.046111111,4366,1.212777778,103.0807982,20.33475688,2.833901376,23853.38585,6.891614679,2.943633028,19180.14156,0,13.98559404,293.2269037,1403,112.758,76.077,-36.681,80.543,-32.215,1.773045872,1.646279817,1.873224771,2.185614679,6,1.892715596,1.679972477,4813.607,4Ar1,4Ag1,4Ag1,sim
1404,12891.0682,9046,2.512777778,6739,1.871944444,182.3128187,12.92091085,3.203225854,22565.67329,4.38248737,2.947420505,18274.39505,18.78755721,17.37928678,476.1205037,1404,111.407,106.297,-5.11,121.65,10.243,1.786548291,1.615225854,1.88235364,2.218340267,6,1.978586924,1.669952452,4877.307,4Ar1,4Ag1,4Ag1,sim
1405,12892.5682,37649,10.45805556,8141,2.261388889,182.0858684,10.84972694,3.071805658,22602.40503,4.229543665,2.580876999,16770.73816,45.1852091,23.71116728,586.1296642,1405,112.745,91.725,-21.02,81.826,-30.919,1.553555966,1.468253383,1.582878229,1.884733087,6,1.661927429,1.501075031,5015.311,4Ar1,4Ag1,4Ag1,sim
1406,12894.0682,46163,12.82305556,9525,2.645833333,207.0704979,8.94192437,2.603532563,26122.51895,3.789142857,2.354961134,16900.60754,9.423219538,12.65568487,373.2026103,1406,111.163,87.891,-23.272,65.476,-45.687,1.816554622,1.66600105,1.893613445,2.219035714,6,2.008903361,1.697548319,5738.122,4Ar1,4Ag1,4Ag1,sim
1407,12895.5682,8163,2.2675,5040,1.4,110.467664,18.05370974,3.157260437,25137.48459,7.090594433,2.548457256,18411.53428,142.8447873,10.78258847,214.5757654,1407,115.377,99.065,-16.312,90.166,-25.211,1.775890656,1.653037773,1.845182903,2.134228628,6,1.919063618,1.686427435,5066.809,4Ar1,4Ag1,4Ag1,sim
1408,12897.0682,8390,2.330555556,6258,1.738333333,134.1039552,14.4305744,3.187072,23353.95327,5.6492336,2.5542848,17592.22773,60.0541104,12.9674864,317.841376,1408,113.236,85.515,-27.721,77.515,-35.721,1.7293024,1.6482512,1.7617984,1.96076,6,1.8261728,1.681056,5028.106,4Ar1,4Ag1,4Ag1,sim
1409,12898.5682,10794,2.998333333,5233,1.453611111,112.6848298,17.32643212,3.252567878,23261.6056,6.781063098,2.555078394,18858.314,139.2539847,11.63505163,227.2675755,1409,114.015,79.712,-34.303,77.804,-36.211,1.746564054,1.657017208,1.786617591,1.97950478,6,1.848988528,1.693502868,4853.805,4Ar1,4Ag1,4Ag1,sim
1410,12900.0682,10981,3.050277778,5392,1.497777778,111.0752393,16.04289981,2.940040816,22722.26247,6.317248609,2.537625232,18780.43605,67.94451948,12.77706865,270.7723896,1410,110.667,64.54,-46.127,63.14,-47.527,1.825569573,1.694456401,1.900391466,2.175922078,6,1.968450835,1.738649351,4424.556,4Ar1,4Ag1,4Ag1,sim
1411,12901.5682,8644,2.401111111,5550,1.541666667,118.0413087,16.12854332,3.016193141,22467.10871,6.257113718,2.577355596,18822.82993,76.74420397,12.09660289,259.2649675,1411,112.278,90.938,-21.34,82.938,-29.34,1.854590253,1.671301444,1.96349639,2.334315884,6,2.064783394,1.718781588,4369.353,4Ar1,4Ag1,4Ag1,sim
1412,12903.0682,8623,2.395277778,6332,1.758888889,132.5047425,14.29602686,3.082339652,23682.89271,5.55507109,2.572884676,19888.68551,105.2654518,12.96369194,322.8991359,1412,114.572,92.421,-22.151,82.97,-31.602,1.883055292,1.671227488,2.004560821,2.402619273,6,2.119420221,1.736823065,4459.629,4Ar1,4Ag1,4Ag1,sim
1413,12904.5682,10398,2.888333333,6894,1.915,166.6908113,12.888582,3.167133527,22023.56557,4.54233672,2.85538897,18333.48926,20.33018723,12.80173875,429.3736444,1413,111.648,68.979,-42.669,64.871,-46.777,1.861496372,1.64596807,1.986664731,2.405574746,6,2.087219158,1.726293179,5034.99,4Ar1,4Ag1,4Ag1,sim
1414,12906.0682,9323,2.589722222,6886,1.912777778,177.1046366,13.29378052,3.087998547,20709.44381,4.371838663,3.03969186,16713.78333,0,16.1289811,459.6661584,1414,114.729,100.223,-14.506,96.487,-18.242,1.760402616,1.638226744,1.832715116,2.268318314,6,1.911906977,1.658678779,4759.071,4Ar1,4Ag1,4Ag1,sim
1415,12907.5682,15628,4.341111111,8771,2.436388889,197.8758676,9.961285388,2.968455479,23753.82808,3.901622146,2.554300228,18770.84054,15.98850457,17.48156849,637.8809463,1415,111.421,80.169,-31.252,74.392,-37.029,1.912037671,1.75339726,2.005940639,2.391171233,6,2.078172374,1.81015411,4735.802,4Ar1,4Ag1,4Ag1,sim
1416,12909.0682,7210,2.002777778,5047,1.401944444,110.6534683,17.66435714,3.219156746,21486.28344,6.844970238,2.580722222,17080.48358,67.94041071,15.32237897,250.0265853,1416,112.3,78.977,-33.323,66.676,-45.624,1.670269841,1.580970238,1.710331349,2.004668651,6,1.781886905,1.607581349,4543.932,4Ar1,4Ag1,4Ag1,sim
1417,12910.5682,90738,25.205,12017,3.338055556,429.8573064,7.221595337,2.928237302,24673.86684,2.889690258,2.412333888,18021.64651,25.49328976,36.17302331,673.0240192,1417,114.806,102.051,-12.755,89.95,-24.856,1.7698801,1.571049958,1.881801832,2.273907577,6,1.982693589,1.643893422,3555.039,4Ar1,4Ag1,4Ag1,sim
1418,12912.0682,30035,8.343055556,7452,2.07,171.4086452,11.80380242,2.916435484,25566.09594,4.669530914,2.527634409,18632.46956,24.5495336,18.58860484,461.6784247,1418,58.968,76.925,17.957,71.006,12.038,1.796936828,1.662495968,1.851177419,2.276385753,6,1.953658602,1.72041129,2656.286,4Ar1,4Ag1,4Ag1,sim
1419,12913.5682,8729,2.424722222,5865,1.629166667,142.7189249,15.09987713,3.059853242,25993.00025,5.962979522,2.517071672,19034.65057,31.86688225,14.57971843,351.0686638,1419,114.683,70.993,-43.69,67.207,-47.476,1.846832765,1.725687713,1.903360068,2.220807167,6,1.977250853,1.780947099,4331.634,4Ar1,4Ag1,4Ag1,sim
1420,12915.0682,10400,2.888888889,7274,2.020555556,191.2666492,12.07305365,3.180313618,24724.78601,4.301848693,2.82598762,19134.03098,75.15388996,14.24899037,405.1587799,1420,112.974,66.127,-46.847,58.528,-54.446,1.837896836,1.682475928,1.910877579,2.315118294,6,2.01076066,1.747338377,4686.265,4Ar1,4Ag1,4Ag1,sim
1421,12916.5682,12959,3.599722222,7248,2.013333333,208.3505117,11.67674207,3.150044138,22276.22435,4.035277241,2.902024828,17970.76004,78.87555172,14.92616966,348.3336717,1421,112.371,87.473,-24.898,80.073,-32.298,1.750835862,1.595102069,1.832017931,2.227562759,6,1.918846897,1.657428966,4663.251,4Ar1,4Ag1,4Ag1,sim
1422,12918.0682,6090,1.691666667,3676,1.021111111,90.94173842,22.76934605,3.473343324,19971.57001,9.197332425,2.506615804,16247.23802,141.2753215,18.06102452,181.2235559,1422,113.838,82.275,-31.563,76.022,-37.816,1.564506812,1.565520436,1.526182561,1.796585831,6,1.578523161,1.587779292,4746.369,4Ar1,4Ag1,4Ag1,sim
1423,12919.5682,6371,1.769722222,3963,1.100833333,111.3402374,22.19550253,3.521510101,20482.31058,7.305777778,3.056941919,16949.42688,179.8789394,17.98666667,181.1197626,1423,115.39,69.52,-45.87,62.42,-52.97,1.641646465,1.560755051,1.674444444,1.886818182,6,1.722603535,1.608835859,4532.736,4Ar1,4Ag1,4Ag1,sim
1424,12921.0682,7681,2.133611111,4261,1.183611111,126.3355012,19.84349647,3.472802353,19971.20407,6.660962353,2.996035294,16553.99526,179.4202424,18.44318588,216.2657929,1424,112.331,93.253,-19.078,77.453,-34.878,1.654969412,1.604324706,1.667134118,1.878938824,6,1.713178824,1.635218824,4644.169,4Ar1,4Ag1,4Ag1,sim
1425,12922.5682,8074,2.242777778,4768,1.324444444,137.6064654,17.55387421,3.575654088,22320.79927,6.204174004,2.824534591,18263.48139,179.5025472,18.99531027,269.2090147,1425,112.487,85.242,-27.245,82.086,-30.401,1.715528302,1.63018239,1.746081761,1.971020964,6,1.806976939,1.678744235,4808.752,4Ar1,4Ag1,4Ag1,sim
1426,12924.0682,21028,5.841111111,5672,1.575555556,146.9189136,15.53207937,3.288717813,23601.00519,5.406007055,2.875798942,18965.54652,128.1749383,20.48887831,321.9330423,1426,115.427,75.154,-40.273,64.454,-50.973,1.795809524,1.680262787,1.852303351,2.099282187,6,1.916622575,1.734074074,4336.959,4Ar1,4Ag1,4Ag1,sim
1427,12925.5682,27084,7.523333333,6593,1.831388889,186.313566,12.90243551,3.295215478,23272.86008,4.399892261,2.931585736,18138.06635,16.50207436,15.55295448,352.0735129,1427,107.798,140.085,32.287,136.485,28.687,1.72747648,1.550549317,1.827408194,2.225359636,6,1.920447648,1.611578149,4794.216,4Ar1,4Ag1,4Ag1,sim
1428,12927.0682,14157,3.9325,7379,2.049722222,159.6041533,11.91292944,3.094704206,25823.75111,6.07356445,1.938683853,19461.76149,16.79255495,15.06496608,407.3866079,1428,112.169,62.798,-49.371,69.156,-43.013,1.963848033,1.739305292,2.081301221,2.396818182,6,2.206251018,1.828663501,4426.791,4Ar1,4Ag1,4Ag1,sim
1429,12928.5682,6450,1.791666667,4399,1.221944444,99.33184282,20.73067426,3.103154897,25905.80919,8.246917995,2.513865604,19671.19456,96.04805011,14.4673508,213.9643166,1429,115.069,81.793,-33.276,91.393,-23.676,2.069681093,1.91853303,2.14967426,2.42484738,6,2.23746697,1.973164009,4645.413,4Ar1,4Ag1,4Ag1,sim
1430,12930.0682,5330,1.480555556,3626,1.007222222,73.48859116,24.97598066,3.104939227,23788.64482,9.974033149,2.504066298,19073.37261,136.0532597,14.79510221,201.8568785,1430,113.374,81.635,-31.739,85.635,-27.739,2.011676796,1.823690608,2.099773481,2.482621547,6,2.234483425,1.888549724,4880.035,4Ar1,4Ag1,4Ag1,sim
1431,12931.5682,5186,1.440555556,2857,0.793611111,57.92541754,30.96583158,2.978087719,20833.98816,12.0474386,2.571077193,16771.84998,166.4117789,12.51958947,144.6398456,1431,111.169,84.157,-27.012,82.557,-28.612,1.998814035,1.813294737,2.129392982,2.504084211,6,2.201245614,1.851740351,4865.841,4Ar1,4Ag1,4Ag1,sim
1432,12933.0682,6318,1.755,3035,0.843055556,72.56639934,29.75539934,3.019240924,20491.47192,11.75255776,2.532729373,16216.36422,169.2672343,12.40868317,185.2940429,1432,113.345,84.086,-29.259,80.486,-32.859,1.992884488,1.797422442,2.094016502,2.495085809,6,2.219993399,1.860135314,4722.822,4Ar1,4Ag1,4Ag1,sim
1433,12934.5682,4679,1.299722222,2748,0.763333333,54.78627372,32.43144526,3.032032847,18642.84577,12.87608394,2.517631387,14831.28065,182.5693139,11.97539781,163.016208,1433,112.291,86.357,-25.934,83.357,-28.934,1.904923358,1.734744526,2.001149635,2.406408759,6,2.110025547,1.77369708,4583.515,4Ar1,4Ag1,4Ag1,sim
1434,12936.0682,5362,1.489444444,3182,0.883888889,60.83209434,27.79599371,2.890644654,18869.09809,11.04527673,2.515654088,15598.19874,168.8828679,13.03559119,198.1736981,1434,111.704,83.601,-28.103,79.201,-32.503,1.927044025,1.801160377,1.968801887,2.331433962,6,2.094962264,1.843188679,4548.947,4Ar1,4Ag1,4Ag1,sim
1435,12937.5682,6032,1.675555556,2756,0.765555556,57.60968727,32.98613091,3.180189091,18725.37648,12.94986909,2.547607273,15815.45523,66.59563636,11.66981091,178.6504036,1435,114.273,75.826,-38.447,71.926,-42.347,1.805752727,1.691421818,1.890578182,2.236305455,6,1.912029091,1.728705455,4397.503,4Ar1,4Ag1,4Ag1,sim
1436,12939.0682,11220,3.116666667,3289,0.913611111,54.23178354,28.94610671,3.066594512,19352.68437,13.27304878,2.181780488,15964.13499,101.8206494,13.73405793,205.744628,1436,121.238,81.642,-39.596,79.29,-41.948,1.844332317,1.690481707,1.895222561,2.275164634,6,2.058932927,1.732240854,4808.77,4Ar1,4Ag1,4Ag1,sim
1437,12940.5682,6944,1.928888889,2943,0.8175,73.62440136,27.35603061,3.128965986,20983.21783,10.1914966,2.685928571,16614.09755,81.16422109,12.26426871,210.7998163,1437,102.473,74.286,-28.187,70.341,-32.132,1.940418367,1.733863946,2.062510204,2.412459184,6,2.175945578,1.789418367,4376.739,4Ar1,4Ag1,4Ag1,sim
1438,12942.0682,4769,1.324722222,2560,0.711111111,53.13719608,35.64026667,2.9436,19737.50777,12.89193725,2.764560784,15546.73668,130.5797608,11.79479608,158.2828,1438,114.463,84.206,-30.257,78.044,-36.419,1.844121569,1.6844,1.883388235,2.30847451,6,2.079141176,1.729156863,4218.607,4Ar1,4Ag1,4Ag1,sim
